star,lat,long,order_day,checkin_day,size,orientation,bed,attribute_number,max_guest_number,have_breakfast,cancel_ticket,price
3,11.947147531598999,108.42974585994,11-01-2019,16-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
3,11.947147531598999,108.42974585994,11-01-2019,16-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
3,11.947147531598999,108.42974585994,11-01-2019,16-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
3,11.947147531598999,108.42974585994,11-01-2019,17-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
3,11.947147531598999,108.42974585994,11-01-2019,17-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
3,11.947147531598999,108.42974585994,11-01-2019,17-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
3,11.947147531598999,108.42974585994,11-01-2019,18-01-2019,22,Có cửa sổ (không hướng),1 Giường đôi,16,2,0,0,566000
3,11.947147531598999,108.42974585994,11-01-2019,18-01-2019,35,Hướng vườn,2 Giường đôi,16,3,0,0,870000
3,11.947147531598999,108.42974585994,11-01-2019,18-01-2019,40,Có cửa sổ (không hướng),2 Giường đôi,16,3,0,0,957000
2,11.942380221912,108.43588134783,11-01-2019,12-01-2019,25,Không cửa sổ,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,12-01-2019,25,Không cửa sổ,2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,12-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
2,11.942380221912,108.43588134783,11-01-2019,12-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
2,11.942380221912,108.43588134783,11-01-2019,12-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
2,11.942380221912,108.43588134783,11-01-2019,13-01-2019,25,Không cửa sổ,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,13-01-2019,25,Không cửa sổ,2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,13-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
2,11.942380221912,108.43588134783,11-01-2019,13-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
2,11.942380221912,108.43588134783,11-01-2019,13-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
2,11.942380221912,108.43588134783,11-01-2019,14-01-2019,25,Không cửa sổ,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,14-01-2019,25,Không cửa sổ,2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,14-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
2,11.942380221912,108.43588134783,11-01-2019,14-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
2,11.942380221912,108.43588134783,11-01-2019,14-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
2,11.942380221912,108.43588134783,11-01-2019,15-01-2019,25,Không cửa sổ,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,15-01-2019,25,Không cửa sổ,2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,15-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
2,11.942380221912,108.43588134783,11-01-2019,15-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
2,11.942380221912,108.43588134783,11-01-2019,15-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
2,11.942380221912,108.43588134783,11-01-2019,16-01-2019,25,Không cửa sổ,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,16-01-2019,25,Không cửa sổ,2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,16-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
2,11.942380221912,108.43588134783,11-01-2019,16-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
2,11.942380221912,108.43588134783,11-01-2019,16-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
2,11.942380221912,108.43588134783,11-01-2019,17-01-2019,25,Không cửa sổ,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,17-01-2019,25,Không cửa sổ,2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,17-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
2,11.942380221912,108.43588134783,11-01-2019,17-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
2,11.942380221912,108.43588134783,11-01-2019,17-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
2,11.942380221912,108.43588134783,11-01-2019,18-01-2019,25,Không cửa sổ,1 Giường đôi / 2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,18-01-2019,25,Không cửa sổ,2 Giường đơn,11,2,0,1,410000
2,11.942380221912,108.43588134783,11-01-2019,18-01-2019,25,Hướng phố,1 Giường đôi,11,2,0,1,512000
2,11.942380221912,108.43588134783,11-01-2019,18-01-2019,40,Hướng phố,1 Giường đơn + 1 Giường đôi,11,3,0,1,614000
2,11.942380221912,108.43588134783,11-01-2019,18-01-2019,42,Hướng phố,2 Giường đôi,11,4,0,1,870000
3,11.938282582667,108.43779442778,11-01-2019,13-01-2019,30,Không cửa sổ,1 Giường đôi,14,2,1,1,614000
3,11.938282582667,108.43779442778,11-01-2019,13-01-2019,30,Không cửa sổ,2 Giường đơn,14,2,1,1,665000
3,11.938282582667,108.43779442778,11-01-2019,14-01-2019,30,Không cửa sổ,1 Giường đôi,14,2,1,1,614000
3,11.938282582667,108.43779442778,11-01-2019,14-01-2019,30,Không cửa sổ,2 Giường đơn,14,2,1,1,665000
3,11.938282582667,108.43779442778,11-01-2019,15-01-2019,30,Không cửa sổ,1 Giường đôi,14,2,1,1,614000
3,11.938282582667,108.43779442778,11-01-2019,15-01-2019,30,Không cửa sổ,2 Giường đơn,14,2,1,1,665000
3,11.938282582667,108.43779442778,11-01-2019,16-01-2019,30,Không cửa sổ,1 Giường đôi,14,2,1,1,614000
3,11.938282582667,108.43779442778,11-01-2019,16-01-2019,30,Không cửa sổ,2 Giường đơn,14,2,1,1,665000
3,11.938282582667,108.43779442778,11-01-2019,17-01-2019,30,Không cửa sổ,1 Giường đôi,14,2,1,0,614000
3,11.938282582667,108.43779442778,11-01-2019,17-01-2019,30,Không cửa sổ,2 Giường đơn,14,2,1,0,665000
3,11.938282582667,108.43779442778,11-01-2019,18-01-2019,30,Không cửa sổ,1 Giường đôi,14,2,1,0,665000
3,11.938282582667,108.43779442778,11-01-2019,18-01-2019,30,Không cửa sổ,2 Giường đơn,14,2,1,0,717000
3,11.933386168599,108.45644926969999,11-01-2019,12-01-2019,22,Không cửa sổ,1 Giường đôi,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,12-01-2019,22,Không cửa sổ,2 Giường đơn,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,12-01-2019,22,Không cửa sổ,2 Giường đôi,17,4,1,1,818000
3,11.933386168599,108.45644926969999,11-01-2019,12-01-2019,25,Không cửa sổ,1 Giường đôi,17,2,1,1,1635000
3,11.933386168599,108.45644926969999,11-01-2019,13-01-2019,22,Không cửa sổ,1 Giường đôi,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,13-01-2019,22,Không cửa sổ,2 Giường đơn,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,13-01-2019,22,Không cửa sổ,2 Giường đôi,17,4,1,1,818000
3,11.933386168599,108.45644926969999,11-01-2019,13-01-2019,25,Không cửa sổ,1 Giường đôi,17,2,1,1,1635000
3,11.933386168599,108.45644926969999,11-01-2019,14-01-2019,22,Không cửa sổ,1 Giường đôi,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,14-01-2019,22,Không cửa sổ,2 Giường đơn,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,14-01-2019,22,Không cửa sổ,2 Giường đôi,17,4,1,1,818000
3,11.933386168599,108.45644926969999,11-01-2019,14-01-2019,25,Không cửa sổ,1 Giường đôi,17,2,1,1,1635000
3,11.933386168599,108.45644926969999,11-01-2019,15-01-2019,22,Không cửa sổ,1 Giường đôi,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,15-01-2019,22,Không cửa sổ,2 Giường đơn,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,15-01-2019,22,Không cửa sổ,2 Giường đôi,17,4,1,1,818000
3,11.933386168599,108.45644926969999,11-01-2019,15-01-2019,25,Không cửa sổ,1 Giường đôi,17,2,1,1,1635000
3,11.933386168599,108.45644926969999,11-01-2019,16-01-2019,22,Không cửa sổ,1 Giường đôi,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,16-01-2019,22,Không cửa sổ,2 Giường đơn,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,16-01-2019,22,Không cửa sổ,2 Giường đôi,17,4,1,1,818000
3,11.933386168599,108.45644926969999,11-01-2019,16-01-2019,25,Không cửa sổ,1 Giường đôi,17,2,1,1,1635000
3,11.933386168599,108.45644926969999,11-01-2019,17-01-2019,22,Không cửa sổ,1 Giường đôi,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,17-01-2019,22,Không cửa sổ,2 Giường đơn,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,17-01-2019,22,Không cửa sổ,2 Giường đôi,17,4,1,1,818000
3,11.933386168599,108.45644926969999,11-01-2019,17-01-2019,25,Không cửa sổ,1 Giường đôi,17,2,1,1,1635000
3,11.933386168599,108.45644926969999,11-01-2019,18-01-2019,22,Không cửa sổ,1 Giường đôi,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,18-01-2019,22,Không cửa sổ,2 Giường đơn,17,2,1,1,545000
3,11.933386168599,108.45644926969999,11-01-2019,18-01-2019,22,Không cửa sổ,2 Giường đôi,17,4,1,1,818000
3,11.933386168599,108.45644926969999,11-01-2019,18-01-2019,25,Không cửa sổ,1 Giường đôi,17,2,1,1,1635000
1,11.940914999999999,108.436001,11-01-2019,12-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,522000
1,11.940914999999999,108.436001,11-01-2019,12-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,11-01-2019,12-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,348000
1,11.940914999999999,108.436001,11-01-2019,12-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,479000
1,11.940914999999999,108.436001,11-01-2019,12-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,740000
1,11.940914999999999,108.436001,11-01-2019,12-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,783000
1,11.940914999999999,108.436001,11-01-2019,13-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,11-01-2019,13-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,348000
1,11.940914999999999,108.436001,11-01-2019,13-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,479000
1,11.940914999999999,108.436001,11-01-2019,13-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,522000
1,11.940914999999999,108.436001,11-01-2019,13-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,740000
1,11.940914999999999,108.436001,11-01-2019,13-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,783000
1,11.940914999999999,108.436001,11-01-2019,14-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,11-01-2019,14-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,11-01-2019,14-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,435000
1,11.940914999999999,108.436001,11-01-2019,14-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,479000
1,11.940914999999999,108.436001,11-01-2019,14-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,696000
1,11.940914999999999,108.436001,11-01-2019,14-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,740000
1,11.940914999999999,108.436001,11-01-2019,15-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,11-01-2019,15-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,11-01-2019,15-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,435000
1,11.940914999999999,108.436001,11-01-2019,15-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,479000
1,11.940914999999999,108.436001,11-01-2019,15-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,696000
1,11.940914999999999,108.436001,11-01-2019,15-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,740000
1,11.940914999999999,108.436001,11-01-2019,16-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,11-01-2019,16-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,11-01-2019,16-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,435000
1,11.940914999999999,108.436001,11-01-2019,16-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,479000
1,11.940914999999999,108.436001,11-01-2019,16-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,696000
1,11.940914999999999,108.436001,11-01-2019,16-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,740000
1,11.940914999999999,108.436001,11-01-2019,17-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,11-01-2019,17-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,11-01-2019,17-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,435000
1,11.940914999999999,108.436001,11-01-2019,17-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,479000
1,11.940914999999999,108.436001,11-01-2019,17-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,696000
1,11.940914999999999,108.436001,11-01-2019,17-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,740000
1,11.940914999999999,108.436001,11-01-2019,18-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,11-01-2019,18-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,348000
1,11.940914999999999,108.436001,11-01-2019,18-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,479000
1,11.940914999999999,108.436001,11-01-2019,18-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,522000
1,11.940914999999999,108.436001,11-01-2019,18-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,740000
1,11.940914999999999,108.436001,11-01-2019,18-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,783000
3,11.941956921445,108.43156880748,11-01-2019,12-01-2019,30,Hướng phố,2 Giường đơn / 1 Giường đôi,16,2,1,1,596000
3,11.941956921445,108.43156880748,11-01-2019,12-01-2019,30,Hướng phố,1 Giường đơn + 1 Giường đôi,16,3,1,1,818000
3,11.941956921445,108.43156880748,11-01-2019,12-01-2019,35,Hướng phố,1 Giường đôi,16,2,1,1,858000
3,11.941956921445,108.43156880748,11-01-2019,12-01-2019,30,Hướng phố,2 Giường đôi,16,4,1,1,1039000
3,11.941956921445,108.43156880748,11-01-2019,13-01-2019,30,Hướng phố,2 Giường đơn / 1 Giường đôi,16,2,1,1,596000
3,11.941956921445,108.43156880748,11-01-2019,13-01-2019,30,Hướng phố,1 Giường đơn + 1 Giường đôi,16,3,1,1,818000
3,11.941956921445,108.43156880748,11-01-2019,13-01-2019,35,Hướng phố,1 Giường đôi,16,2,1,1,858000
3,11.941956921445,108.43156880748,11-01-2019,13-01-2019,30,Hướng phố,2 Giường đôi,16,4,1,1,1039000
3,11.941956921445,108.43156880748,11-01-2019,14-01-2019,30,Hướng phố,2 Giường đơn / 1 Giường đôi,16,2,1,0,596000
3,11.941956921445,108.43156880748,11-01-2019,14-01-2019,30,Hướng phố,1 Giường đơn + 1 Giường đôi,16,3,1,0,818000
3,11.941956921445,108.43156880748,11-01-2019,14-01-2019,35,Hướng phố,1 Giường đôi,16,2,1,0,858000
3,11.941956921445,108.43156880748,11-01-2019,14-01-2019,30,Hướng phố,2 Giường đôi,16,4,1,0,1039000
3,11.941956921445,108.43156880748,11-01-2019,15-01-2019,30,Hướng phố,2 Giường đơn / 1 Giường đôi,16,2,1,0,596000
3,11.941956921445,108.43156880748,11-01-2019,15-01-2019,30,Hướng phố,1 Giường đơn + 1 Giường đôi,16,3,1,0,818000
3,11.941956921445,108.43156880748,11-01-2019,15-01-2019,35,Hướng phố,1 Giường đôi,16,2,1,0,858000
3,11.941956921445,108.43156880748,11-01-2019,15-01-2019,30,Hướng phố,2 Giường đôi,16,4,1,0,1039000
3,11.941956921445,108.43156880748,11-01-2019,16-01-2019,30,Hướng phố,2 Giường đơn / 1 Giường đôi,16,2,1,0,596000
3,11.941956921445,108.43156880748,11-01-2019,16-01-2019,30,Hướng phố,1 Giường đơn + 1 Giường đôi,16,3,1,0,818000
3,11.941956921445,108.43156880748,11-01-2019,16-01-2019,35,Hướng phố,1 Giường đôi,16,2,1,0,858000
3,11.941956921445,108.43156880748,11-01-2019,16-01-2019,30,Hướng phố,2 Giường đôi,16,4,1,0,1039000
3,11.941956921445,108.43156880748,11-01-2019,17-01-2019,30,Hướng phố,2 Giường đơn / 1 Giường đôi,16,2,1,0,596000
3,11.941956921445,108.43156880748,11-01-2019,17-01-2019,30,Hướng phố,1 Giường đơn + 1 Giường đôi,16,3,1,0,818000
3,11.941956921445,108.43156880748,11-01-2019,17-01-2019,35,Hướng phố,1 Giường đôi,16,2,1,0,858000
3,11.941956921445,108.43156880748,11-01-2019,17-01-2019,30,Hướng phố,2 Giường đôi,16,4,1,0,1039000
3,11.941956921445,108.43156880748,11-01-2019,18-01-2019,30,Hướng phố,2 Giường đơn / 1 Giường đôi,16,2,1,0,596000
3,11.941956921445,108.43156880748,11-01-2019,18-01-2019,30,Hướng phố,1 Giường đơn + 1 Giường đôi,16,3,1,0,818000
3,11.941956921445,108.43156880748,11-01-2019,18-01-2019,35,Hướng phố,1 Giường đôi,16,2,1,0,858000
3,11.941956921445,108.43156880748,11-01-2019,18-01-2019,30,Hướng phố,2 Giường đôi,16,4,1,0,1039000
2,11.944142696701,108.4401402547,11-01-2019,12-01-2019,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,307000
2,11.944142696701,108.4401402547,11-01-2019,12-01-2019,20,Hướng phố,2 Giường đôi,14,4,0,1,518000
2,11.944142696701,108.4401402547,11-01-2019,13-01-2019,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,261000
2,11.944142696701,108.4401402547,11-01-2019,13-01-2019,20,Hướng phố,2 Giường đôi,14,4,0,1,518000
2,11.944142696701,108.4401402547,11-01-2019,13-01-2019,25,Hướng một phần,3 Giường đôi,14,6,0,1,614000
2,11.944142696701,108.4401402547,11-01-2019,14-01-2019,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,261000
2,11.944142696701,108.4401402547,11-01-2019,14-01-2019,20,Hướng phố,2 Giường đôi,14,4,0,1,518000
2,11.944142696701,108.4401402547,11-01-2019,14-01-2019,25,Hướng một phần,3 Giường đôi,14,6,0,1,614000
2,11.944142696701,108.4401402547,11-01-2019,15-01-2019,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,261000
2,11.944142696701,108.4401402547,11-01-2019,15-01-2019,18,Hướng một phần,2 Giường đôi,14,2,0,1,392000
2,11.944142696701,108.4401402547,11-01-2019,15-01-2019,20,Hướng phố,2 Giường đôi,14,4,0,1,518000
2,11.944142696701,108.4401402547,11-01-2019,15-01-2019,25,Hướng một phần,3 Giường đôi,14,6,0,1,614000
2,11.944142696701,108.4401402547,11-01-2019,16-01-2019,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,261000
2,11.944142696701,108.4401402547,11-01-2019,16-01-2019,18,Hướng một phần,2 Giường đôi,14,2,0,1,392000
2,11.944142696701,108.4401402547,11-01-2019,16-01-2019,20,Hướng phố,2 Giường đôi,14,4,0,1,518000
2,11.944142696701,108.4401402547,11-01-2019,16-01-2019,25,Hướng một phần,3 Giường đôi,14,6,0,1,614000
2,11.944142696701,108.4401402547,11-01-2019,17-01-2019,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,261000
2,11.944142696701,108.4401402547,11-01-2019,17-01-2019,18,Hướng một phần,2 Giường đôi,14,2,0,1,392000
2,11.944142696701,108.4401402547,11-01-2019,17-01-2019,20,Hướng phố,2 Giường đôi,14,4,0,1,518000
2,11.944142696701,108.4401402547,11-01-2019,17-01-2019,25,Hướng một phần,3 Giường đôi,14,6,0,1,614000
2,11.944142696701,108.4401402547,11-01-2019,18-01-2019,16,Hướng phố,1 Giường đôi lớn,14,2,0,1,307000
2,11.944142696701,108.4401402547,11-01-2019,18-01-2019,18,Hướng một phần,2 Giường đôi,14,2,0,1,392000
2,11.944142696701,108.4401402547,11-01-2019,18-01-2019,20,Hướng phố,2 Giường đôi,14,4,0,1,518000
2,11.944142696701,108.4401402547,11-01-2019,18-01-2019,25,Hướng một phần,3 Giường đôi,14,6,0,1,614000
3,11.938444392054999,108.43797152104,11-01-2019,13-01-2019,22,Không cửa sổ,1 Giường đôi,17,2,1,1,665000
3,11.938444392054999,108.43797152104,11-01-2019,13-01-2019,30,Không cửa sổ,1 Giường đôi,17,2,1,1,768000
3,11.938444392054999,108.43797152104,11-01-2019,13-01-2019,30,Không cửa sổ,1 Giường đôi,17,2,1,1,921000
3,11.938444392054999,108.43797152104,11-01-2019,13-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,972000
3,11.938444392054999,108.43797152104,11-01-2019,13-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,1075000
3,11.938444392054999,108.43797152104,11-01-2019,13-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,1228000
3,11.938444392054999,108.43797152104,11-01-2019,13-01-2019,35,Không cửa sổ,2 Giường đôi,17,4,1,1,1382000
3,11.938444392054999,108.43797152104,11-01-2019,14-01-2019,22,Không cửa sổ,1 Giường đôi,17,2,1,1,665000
3,11.938444392054999,108.43797152104,11-01-2019,14-01-2019,30,Không cửa sổ,1 Giường đôi,17,2,1,1,768000
3,11.938444392054999,108.43797152104,11-01-2019,14-01-2019,30,Không cửa sổ,1 Giường đôi,17,2,1,1,921000
3,11.938444392054999,108.43797152104,11-01-2019,14-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,972000
3,11.938444392054999,108.43797152104,11-01-2019,14-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,1075000
3,11.938444392054999,108.43797152104,11-01-2019,14-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,1228000
3,11.938444392054999,108.43797152104,11-01-2019,14-01-2019,35,Không cửa sổ,2 Giường đôi,17,4,1,1,1382000
3,11.938444392054999,108.43797152104,11-01-2019,15-01-2019,22,Không cửa sổ,1 Giường đôi,17,2,1,1,665000
3,11.938444392054999,108.43797152104,11-01-2019,15-01-2019,30,Không cửa sổ,1 Giường đôi,17,2,1,1,768000
3,11.938444392054999,108.43797152104,11-01-2019,15-01-2019,30,Không cửa sổ,1 Giường đôi,17,2,1,1,921000
3,11.938444392054999,108.43797152104,11-01-2019,15-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,972000
3,11.938444392054999,108.43797152104,11-01-2019,15-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,1075000
3,11.938444392054999,108.43797152104,11-01-2019,15-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,1228000
3,11.938444392054999,108.43797152104,11-01-2019,15-01-2019,35,Không cửa sổ,2 Giường đôi,17,4,1,1,1382000
3,11.938444392054999,108.43797152104,11-01-2019,16-01-2019,30,Không cửa sổ,1 Giường đôi,17,2,1,1,921000
3,11.938444392054999,108.43797152104,11-01-2019,16-01-2019,30,Không cửa sổ,1 Giường đôi,17,2,1,1,768000
3,11.938444392054999,108.43797152104,11-01-2019,16-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,972000
3,11.938444392054999,108.43797152104,11-01-2019,16-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,1075000
3,11.938444392054999,108.43797152104,11-01-2019,16-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,1228000
3,11.938444392054999,108.43797152104,11-01-2019,16-01-2019,35,Không cửa sổ,2 Giường đôi,17,4,1,1,1382000
3,11.938444392054999,108.43797152104,11-01-2019,17-01-2019,30,Không cửa sổ,1 Giường đôi,17,2,1,1,921000
3,11.938444392054999,108.43797152104,11-01-2019,17-01-2019,30,Không cửa sổ,1 Giường đôi,17,2,1,1,768000
3,11.938444392054999,108.43797152104,11-01-2019,17-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,972000
3,11.938444392054999,108.43797152104,11-01-2019,17-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,1075000
3,11.938444392054999,108.43797152104,11-01-2019,17-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,1228000
3,11.938444392054999,108.43797152104,11-01-2019,17-01-2019,35,Không cửa sổ,2 Giường đôi,17,4,1,1,1382000
3,11.938444392054999,108.43797152104,11-01-2019,18-01-2019,30,Không cửa sổ,1 Giường đôi,17,2,1,1,819000
3,11.938444392054999,108.43797152104,11-01-2019,18-01-2019,30,Không cửa sổ,1 Giường đôi,17,2,1,1,972000
3,11.938444392054999,108.43797152104,11-01-2019,18-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,1024000
3,11.938444392054999,108.43797152104,11-01-2019,18-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,1126000
3,11.938444392054999,108.43797152104,11-01-2019,18-01-2019,35,Không cửa sổ,1 Giường đơn + 1 Giường đôi,17,3,1,1,1279000
3,11.938444392054999,108.43797152104,11-01-2019,18-01-2019,35,Không cửa sổ,2 Giường đôi,17,4,1,1,1433000
1,11.948384599999999,108.43721509999999,11-01-2019,12-01-2019,20,Hướng phố,1 Giường đôi,8,2,0,1,218000
1,11.948384599999999,108.43721509999999,11-01-2019,12-01-2019,35,Hướng phố,1 Giường đơn,8,1,0,1,105000
1,11.948384599999999,108.43721509999999,11-01-2019,12-01-2019,25,Không cửa sổ,1 Giường đơn + 1 Giường đôi,8,3,0,1,261000
1,11.948384599999999,108.43721509999999,11-01-2019,12-01-2019,25,Không cửa sổ,2 Giường đôi,8,4,0,1,348000
